182448,30.831,31.339,Africa,Egypt,1/1/2014,H5N1 HPAI,domestic,"chicken,duck",0,55,0,0,0
182126,29.102,30.944,Africa,Egypt,1/1/2014,H5N1 HPAI,domestic,duck,0,8,0,0,0
182125,29.339,31.09,Africa,Egypt,1/1/2014,H5N1 HPAI,domestic,duck,0,10,0,0,0
182247,31.104125,121.357343,Asia,China,1/1/2014,H7N9 LPAI,,,0,0,0,1,0
182233,29.866667,121.55,Asia,China,1/1/2014,H7N9 LPAI,,,0,0,0,1,0
182231,29.2,120.5,Asia,China,1/1/2014,H7N9 LPAI,,,0,0,0,1,1
182227,31.2,121.5,Asia,China,1/1/2014,H7N9 LPAI,,,0,0,0,1,0
182130,21.860224,111.981926,Asia,China,1/1/2014,H7N9 LPAI,,,0,0,0,1,1
183165,-7.025,112.265,Asia,Indonesia,1/2/2014,H5N1 HPAI,domestic,quail,0,450,0,0,0
183152,-6.826,106.75,Asia,Indonesia,1/2/2014,H5N1 HPAI,domestic,duck,0,50,0,0,0
183151,-6.826,106.75,Asia,Indonesia,1/2/2014,H5N1 HPAI,domestic,duck,0,379,0,0,0
183142,-6.772,107.366,Asia,Indonesia,1/2/2014,H5N1 HPAI,domestic,chicken,0,50,0,0,0
183133,-3.157,102.292,Asia,Indonesia,1/2/2014,H5N1 HPAI,domestic,chicken,0,10,0,0,0
182429,23.125837,113.243583,Asia,China,1/2/2014,H7N9 LPAI,,,0,0,0,1,1
182245,23.122245,113.007603,Asia,China,1/2/2014,H7N9 LPAI,,,0,0,0,1,1
182239,30.208641,120.209999,Asia,China,1/2/2014,H7N9 LPAI,,,0,0,0,1,0
182224,29.807222,121.563056,Asia,China,1/2/2014,H7N9 LPAI,,,0,0,0,1,1
182223,30.7,121.016667,Asia,China,1/2/2014,H7N9 LPAI,,,0,0,0,1,0
183143,-6.865,107.491,Asia,Indonesia,1/3/2014,H5N1 HPAI,domestic,duck,0,300,0,0,0
182272,31.104125,121.357343,Asia,China,1/3/2014,H7N9 LPAI,,,0,0,0,1,0
182232,30.25,120.166667,Asia,China,1/3/2014,H7N9 LPAI,,,0,0,0,1,0
182230,22.720278,114.2475,Asia,China,1/3/2014,H7N9 LPAI,,,0,0,0,1,0
182229,23.383333,113.283333,Asia,China,1/3/2014,H7N9 LPAI,,,0,0,0,1,0
182225,24.983333,118.8,Asia,China,1/3/2014,H7N9 LPAI,,,0,0,0,1,0
182128,22.408705,114.057637,Asia,"Hong Kong, SAR",1/3/2014,H7N9 LPAI,,,0,0,0,1,1
207243,22.276944,113.567778,Asia,China,1/4/2014,H7N9 LPAI,domestic,unspecified bird,0,1,0,0,0
182410,30.189057,120.267334,Asia,China,1/4/2014,H7N9 LPAI,,,0,0,0,1,0
182238,27.75,107.465,Asia,China,1/4/2014,H7N9 LPAI,,,0,0,0,1,1
182432,30.18787,120.264373,Asia,China,1/5/2014,H7N9 LPAI,,,0,0,0,1,0
182249,24.781747,118.552437,Asia,China,1/5/2014,H7N9 LPAI,,,0,0,0,1,0
182248,30.417888,120.30098,Asia,China,1/5/2014,H7N9 LPAI,,,0,0,0,1,0
182235,29.850833,121.685,Asia,China,1/5/2014,H7N9 LPAI,,,0,0,0,1,0
182222,23.016667,113.116667,Asia,China,1/5/2014,H7N9 LPAI,,,0,0,0,1,0
183174,1.135,124.847,Asia,Indonesia,1/6/2014,H5N1 HPAI,domestic,chicken,1000,333,0,0,0
182515,31.2,121.5,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182430,22.521437,114.055225,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182409,30.858616,120.209656,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182273,23.086048,113.317108,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182246,22.91397,114.083319,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182240,30.181044,120.257034,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182237,23.096111,113.142778,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
182228,31.2,121.5,Asia,China,1/6/2014,H7N9 LPAI,,,0,0,0,1,0
183172,5.205,96.629,Asia,Indonesia,1/7/2014,H5N1 HPAI,domestic,chicken,0,203,0,0,0
182211,29.72,115.03,Asia,China,1/7/2014,H5N1 HPAI,domestic,unspecified bird,50000,6700,3200,0,0
182424,30.176,121.2586,Asia,China,1/7/2014,H7N9 LPAI,,,0,0,0,1,0
182408,29.866667,121.55,Asia,China,1/7/2014,H7N9 LPAI,,,0,0,0,1,0
182271,28.677034,121.442528,Asia,China,1/7/2014,H7N9 LPAI,,,0,0,0,1,0
182270,30.183122,120.264587,Asia,China,1/7/2014,H7N9 LPAI,,,0,0,0,1,0
182234,30.166667,121.233333,Asia,China,1/7/2014,H7N9 LPAI,,,0,0,0,1,0
183167,-7.764,113.699,Asia,Indonesia,1/8/2014,H5N1 HPAI,domestic,duck,0,150,0,0,0
182449,31.241,30.941,Africa,Egypt,1/8/2014,H5N1 HPAI,domestic,"chicken,duck",0,15,0,0,0
182208,21.10077273,106.019,Asia,Vietnam,1/8/2014,H5N1 HPAI,domestic,unspecified bird,1400,500,400,0,0
182207,21.134,106.0758,Asia,Vietnam,1/8/2014,H5N1 HPAI,domestic,unspecified bird,1125,395,300,0,0
182441,28.863918,121.143494,Asia,China,1/8/2014,H7N9 LPAI,,,0,0,0,1,0
182423,26.664948,119.548389,Asia,China,1/8/2014,H7N9 LPAI,,,0,0,0,1,0
182236,23.096111,113.142778,Asia,China,1/8/2014,H7N9 LPAI,,,0,0,0,1,0
184909,-6.339,108.297,Asia,Indonesia,1/9/2014,H5N1 HPAI,domestic,duck,200,129,129,0,0
183175,-0.323,100.541,Asia,Indonesia,1/9/2014,H5N1 HPAI,domestic,chicken,0,416,0,0,0
183147,-6.339,108.297,Asia,Indonesia,1/9/2014,H5N1 HPAI,domestic,duck,0,1,0,0,0
183146,-6.339,108.297,Asia,Indonesia,1/9/2014,H5N1 HPAI,domestic,duck,0,120,0,0,0
182450,30.127,31.145,Africa,Egypt,1/9/2014,H5N1 HPAI,domestic,"chicken,duck",0,30,0,0,0
182210,21.1196,105.9619,Asia,Vietnam,1/9/2014,H5N1 HPAI,domestic,unspecified bird,4793,2000,1300,0,0
182209,21.1683,106.0029,Asia,Vietnam,1/9/2014,H5N1 HPAI,domestic,unspecified bird,2469,1000,600,0,0
182470,28.367235,121.378326,Asia,China,1/9/2014,H7N9 LPAI,,,0,0,0,1,0
182468,30.181935,120.261841,Asia,China,1/9/2014,H7N9 LPAI,,,0,0,0,1,0
182446,22.523974,114.054565,Asia,China,1/9/2014,H7N9 LPAI,,,0,0,0,1,0
182425,30.206564,120.212692,Asia,China,1/9/2014,H7N9 LPAI,,,0,0,0,1,0
182422,24.813537,118.585685,Asia,China,1/9/2014,H7N9 LPAI,,,0,0,0,1,0
182269,24.96116,118.385925,Asia,China,1/9/2014,H7N9 LPAI,,,0,0,0,1,1
207244,23.127149,113.356097,Asia,China,1/10/2014,H7N9 LPAI,domestic,unspecified bird,0,1,0,0,0
182516,22.554416,113.883591,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,0
182467,32.05,118.766667,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,0
182443,30.07979,120.49324,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,0
182435,31.2,121.5,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,1
182433,30.206564,120.212692,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,0
182431,29.707139,120.235534,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,0
182395,25.920724,117.920212,Asia,China,1/10/2014,H7N9 LPAI,,,0,0,0,1,0
184331,-0.323,100.541,Asia,Indonesia,1/11/2014,H5N1 HPAI,domestic,chicken,250,75,0,0,0
182485,11.771226,107.225837,Asia,Vietnam,1/11/2014,H5N1 HPAI,,,0,0,0,1,1
182574,23.13,113.26,Asia,China,1/11/2014,H7N9 LPAI,domestic,unspecified bird,1200,2,0,0,0
182557,22.548708,114.131126,Asia,"Hong Kong, SAR",1/11/2014,H7N9 LPAI,,,0,0,0,1,0
182514,30.549252,119.97345,Asia,China,1/11/2014,H7N9 LPAI,,,0,0,0,1,0
182438,29.816817,121.54428,Asia,China,1/11/2014,H7N9 LPAI,,,0,0,0,1,0
182434,31.2,121.5,Asia,China,1/11/2014,H7N9 LPAI,,,0,0,0,1,1
182427,24.67931,118.689588,Asia,China,1/11/2014,H7N9 LPAI,,,0,0,0,1,0
182530,40.223976,116.227112,Asia,China,1/12/2014,H7N9 LPAI,,,0,0,0,1,1
182511,30.259067,120.204849,Asia,China,1/12/2014,H7N9 LPAI,,,0,0,0,1,0
182437,30.506667,120.68048,Asia,China,1/12/2014,H7N9 LPAI,,,0,0,0,1,0
182436,30.15,119.666667,Asia,China,1/12/2014,H7N9 LPAI,,,0,0,0,1,0
182274,23.012124,113.122101,Asia,China,1/12/2014,H7N9 LPAI,,,0,0,0,1,0
184908,-6.347,108.286,Asia,Indonesia,1/13/2014,H5N1 HPAI,domestic,duck,400,400,400,0,0
183159,-7.398,110.889,Asia,Indonesia,1/13/2014,H5N1 HPAI,domestic,duck,0,125,0,0,0
183150,-7.015,106.658,Asia,Indonesia,1/13/2014,H5N1 HPAI,domestic,chicken,0,119,0,0,0
183149,-7.015,106.658,Asia,Indonesia,1/13/2014,H5N1 HPAI,domestic,duck,0,25,0,0,0
183145,-6.347,108.286,Asia,Indonesia,1/13/2014,H5N1 HPAI,domestic,duck,0,400,0,0,0
207249,23.137,113.258,Asia,China,1/13/2014,H7N9 LPAI,domestic,chicken,0,1,0,0,0
207248,23.127149,113.356097,Asia,China,1/13/2014,H7N9 LPAI,domestic,chicken,0,1,0,0,0
182615,29.886495,121.554794,Asia,China,1/13/2014,H7N9 LPAI,,,0,0,0,1,0
182445,22.548708,114.132156,Asia,"Hong Kong, SAR",1/13/2014,H7N9 LPAI,,,0,0,0,1,0
182444,22.718082,114.229403,Asia,China,1/13/2014,H7N9 LPAI,,,0,0,0,1,0
182442,30.181935,120.261841,Asia,China,1/13/2014,H7N9 LPAI,,,0,0,0,1,0
182426,30.074739,120.615753,Asia,China,1/13/2014,H7N9 LPAI,,,0,0,0,1,0
183161,-7.17,110.056,Asia,Indonesia,1/14/2014,H5N1 HPAI,domestic,quail,0,200,0,0,0
183140,-7.936,110.196,Asia,Indonesia,1/14/2014,H5N1 HPAI,domestic,duck,0,14,0,0,0
183139,-7.969,110.217,Asia,Indonesia,1/14/2014,H5N1 HPAI,domestic,duck,0,137,0,0,0
207246,23.132191,113.266531,Asia,China,1/14/2014,H7N9 LPAI,domestic,unspecified bird,0,2,0,0,0
207245,29.2,120.5,Asia,China,1/14/2014,H7N9 LPAI,domestic,unspecified bird,0,18,0,0,0
182529,24.302047,116.126862,Asia,China,1/14/2014,H7N9 LPAI,,,0,0,0,1,1
182428,23.155513,113.273056,Asia,China,1/14/2014,H7N9 LPAI,,,0,0,0,1,0
183177,-3.545303,103.910825,Asia,Indonesia,1/15/2014,H5N1 HPAI,domestic,chicken,565,125,0,0,0
183169,-5.415,105.322,Asia,Indonesia,1/15/2014,H5N1 HPAI,domestic,chicken,0,130,0,0,0
183163,-8.036,110.936,Asia,Indonesia,1/15/2014,H5N1 HPAI,domestic,duck,0,282,0,0,0
183157,-7.046,110.352,Asia,Indonesia,1/15/2014,H5N1 HPAI,domestic,duck,0,100,0,0,0
183156,-7.167,111.065,Asia,Indonesia,1/15/2014,H5N1 HPAI,domestic,chicken,0,300,0,0,0
