174294,28.18335,83.965287,Asia,Nepal,1/2/2013,H5N1 HPAI,domestic,fowl,1100,272,272,0,0
176530,11.610268,104.891217,Asia,Cambodia,1/6/2013,H5N1 HPAI,,,0,0,0,1,0
174375,28.226594,83.955272,Asia,Nepal,1/6/2013,H5N1 HPAI,domestic,fowl,1605,600,600,0,0
174295,28.246524,83.979302,Asia,Nepal,1/6/2013,H5N1 HPAI,domestic,fowl,255,150,150,0,0
174292,28.246524,83.979302,Asia,Nepal,1/6/2013,H5N1 HPAI,domestic,fowl,200,90,90,0,0
174256,31.129,30.091,Africa,Egypt,1/6/2013,H5N1 HPAI,domestic,"duck,chicken,goose",0,110,0,0,0
174255,30.902,30.773,Africa,Egypt,1/6/2013,H5N1 HPAI,domestic,"duck,chicken",0,60,0,0,0
175869,-5.405463,105.034924,Asia,Indonesia,1/7/2013,H5N1 HPAI,domestic,chicken,0,215,215,0,0
174617,11.542555,104.832483,Asia,Cambodia,1/8/2013,H5N1 HPAI,,,0,0,0,1,0
174346,27.67236,85.35517,Asia,Nepal,1/8/2013,H5N1 HPAI,domestic,chicken,10,10,10,0,0
174431,11.13,104.94,Asia,Cambodia,1/9/2013,H5N1 HPAI,domestic,unspecified bird,7393,2304,2304,0,0
174618,11.154475,104.939948,Asia,Cambodia,1/11/2013,H5N1 HPAI,,,0,0,0,1,1
174619,11.308618,104.62801,Asia,Cambodia,1/13/2013,H5N1 HPAI,,,0,0,0,1,1
174450,11.308618,104.62801,Asia,Cambodia,1/13/2013,H5N1 HPAI,,,0,0,0,1,1
174374,25.6669998,32.607422,Africa,Egypt,1/14/2013,H5N1 HPAI,domestic,chicken,0,5000,0,0,0
174353,26.911504,90.490766,Asia,Bhutan,1/14/2013,H5N1 HPAI,domestic,chicken,85956,76,76,0,0
174451,10.787334,104.331932,Asia,Cambodia,1/15/2013,H5N1 HPAI,,,0,0,0,1,1
174484,31.259,30.149,Africa,Egypt,1/16/2013,H5N1 HPAI,domestic,"chicken,duck,unspecified bird",0,10,0,0,0
174449,30.84262,30.559778,Africa,Egypt,1/16/2013,H5N1 HPAI,,,0,0,0,1,1
174485,30.298,30.969,Africa,Egypt,1/17/2013,H5N1 HPAI,domestic,turkey,0,2,0,0,0
174486,30.986,31.302,Africa,Egypt,1/18/2013,H5N1 HPAI,domestic,"chicken,duck",0,40,0,0,0
174556,11.129546,106.144564,Asia,Vietnam,1/21/2013,H5N1 HPAI,domestic,chicken,1020,820,0,0,0
174711,11.099089,106.36362,Asia,Vietnam,1/22/2013,H5N1 HPAI,domestic,"chicken,duck,goose",1206,390,0,0,0
174571,30.554,30.663,Africa,Egypt,1/22/2013,H5N1 HPAI,domestic,chicken,0,8000,0,0,0
174570,29.994,31.178,Africa,Egypt,1/22/2013,H5N1 HPAI,domestic,goose,0,5,0,0,0
174487,31.043,31.377,Africa,Egypt,1/23/2013,H5N1 HPAI,domestic,"chicken,duck,turkey",0,42,0,0,0
174572,30.317,31,Africa,Egypt,1/24/2013,H5N1 HPAI,domestic,"chicken,duck",0,15,0,0,0
