150286,10.510408,106.352356,Asia,Vietnam,1/1/2005,H5N1 HPAI,domestic,chicken,0,45,45,0,0
150284,10.012063,106.293937,Asia,Vietnam,1/1/2005,H5N1 HPAI,domestic,chicken,0,95,95,0,0
150283,9.18003,104.854385,Asia,Vietnam,1/1/2005,H5N1 HPAI,domestic,duck,0,330,330,0,0
171035,10.43561,106.13538,Asia,Vietnam,1/2/2005,H5N1 HPAI,,,0,0,0,1,1
150290,23.069172,104.977149,Asia,Vietnam,1/2/2005,H5N1 HPAI,domestic,unspecified bird,0,2277,2277,0,0
150289,9.360466,105.493274,Asia,Vietnam,1/2/2005,H5N1 HPAI,domestic,duck,0,500,500,0,0
150288,9.315767,105.489994,Asia,Vietnam,1/2/2005,H5N1 HPAI,domestic,duck,0,470,470,0,0
150287,9.147541,104.999402,Asia,Vietnam,1/2/2005,H5N1 HPAI,domestic,duck,0,1500,1500,0,0
171042,11.39804,106.16716,Asia,Vietnam,1/3/2005,H5N1 HPAI,,,0,0,0,1,1
171034,9.84685,106.12808,Asia,Vietnam,1/3/2005,H5N1 HPAI,,,0,0,0,1,1
150295,9.718343,105.47731,Asia,Vietnam,1/3/2005,H5N1 HPAI,domestic,duck,0,1200,1200,0,0
150293,9.987892,105.796458,Asia,Vietnam,1/3/2005,H5N1 HPAI,domestic,"chicken,muscovy ducks",0,6,6,0,0
150292,9.853958,105.539969,Asia,Vietnam,1/3/2005,H5N1 HPAI,domestic,duck,0,859,859,0,0
150291,9.826566,105.503439,Asia,Vietnam,1/3/2005,H5N1 HPAI,domestic,duck,0,380,380,0,0
150309,10.551788,106.607767,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,chicken,0,500,500,0,0
150308,10.508882,106.513206,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,duck,0,550,550,0,0
150307,10.469273,106.461575,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,chicken,0,400,400,0,0
150306,10.466286,106.49559,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,chicken,0,300,300,0,0
150305,10.451477,106.522199,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,duck,0,345,345,0,0
150304,10.425262,106.43732,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,duck,0,370,370,0,0
150301,9.367546,105.821273,Asia,Vietnam,1/4/2005,H5N1 HPAI,domestic,duck,0,190,190,0,0
